id,Province,District,GON_Division,Category,Institute_Name,Address,tel,x,y,institute_code,Ownership,TypeOfInstitutes,office,TypeOfServicesCurative,TypeOfServicesPreventive,CDate
6304,North Western,Kurunegala,205-Halmillawewa,Clinic,Clinic Center -Irudeniyaya,"Clinic Center -Irudeniyaya,Halmillawewa,Yapahuwa",,7.792635,80.479913,PKG0008201.01.288,,,null,,,null
6305,North Western,Kurunegala,145-Kadawalagedara,Clinic,Clinic Center -Kadawalagedara,"Clinic Center -Kadawalagedara,Panduwasnuwara",,7.606302,80.14005,PKG0008201.01.240,,,null,,,null
6306,North Western,Kurunegala,130-Kadigawa Track 3,Clinic,Clinic Center -Kadigawa,"Clinic Center -Kadigawa Track 3,Nikaweratiya",,7.718922,80.000908,PKG0008201.01.117,,,null,,,null
6307,North Western,Kurunegala,30-Kelegama,Clinic,Clinic Center -Kalegama,"Clinic Center -Kelegama,Nikaweratiya",,7.901932,80.087625,PKG0008201.01.118,,,null,,,null
6308,North Western,Kurunegala,270-Wanduressa,Clinic,Clinic Center -Kalugalla,"Clinic Center -Kalugalla,Wanduressa,Yapahuwa",,7.729467,80.37862,PKG0008201.01.289,,,null,,,null
6310,North Western,Kurunegala,15-Udugama,Clinic,Clinic Center -Kandanegedara,"Clinic Center -Kandanegedara,Udugama,Katugampola",,7.399982,79.976727,PKG0008201.01.257,,,null,,,null
6311,North Western,Kurunegala,265-Dehenekgedara,Clinic,Clinic Center -Kanukatigedara,"Clinic Center -Kanukatigedara,Dehenekgedara,Panduwasnuwara",,7.556367,80.008717,PKG0008201.01.241,,,null,,,null
6312,North Western,Kurunegala,55-Katugampala,Clinic,Clinic Center -Katugampola,Clinic Center -Katugampola,,7.394022,80.09899,PKG0008201.01.258,,,null,,,null
6313,North Western,Kurunegala,55-Ranorawa,Clinic,Clinic Center -Kolambagama,"Clinic Center -Kolambagama,Ranorawa,Panduwasnuwara",,7.603742,80.203323,PKG0008201.01.242,,,null,,,null
6314,North Western,Kurunegala,50-Akurana,Clinic,Clinic Center -Kooratihena (Akurana),"Clinic Center -Kooratihena (Akurana),Akurana,Panduwasnuwara",,7.633703,80.028693,PKG0008201.01.243,,,null,,,null
6315,North Western,Kurunegala,80-Beddegama,Clinic,Clinic Center -Kossdeniya,"Clinic Center -Kossdeniya,Beddegama,Panduwasnuwara",,7.39653,80.134647,PKG0008201.01.244,,,null,,,null
6316,North Western,Kurunegala,60-Ilukhena,Clinic,Clinic Center -Kosshena,"Clinic Center -Kosshena,Ilukhena,Kuliyapitiya",,7.515288,80.001173,PKG0008201.01.136,,,null,,,null
6317,North Western,Kurunegala,350-Kalugalla,Clinic,Clinic Center -Kothalakemiyawa,"Clinic Center -Kothalakemiyawa,Kalugalla,Yapahuwa",,7.702145,80.380675,PKG0008201.01.290,,,null,,,null
6318,North Western,Kurunegala,170-Kumbukkotuwa,Clinic,Clinic Center -Kumbukkotuwa,"Clinic Center -Kumbukkotuwa,Kuliyapitiya",,7.49103,80.114438,PKG0008201.01.137,,,null,,,null
6319,North Western,Kurunegala,85-Kurudelpotha,Clinic,Clinic Center -Kurundalpotha,"Clinic Center -Kurudelpotha,Kuliyapitiya",,7.47541,80.011297 5,PKG0008201.01.138,,,null,,,null
6320,North Western,Kurunegala,395-Baddegama,Clinic,Clinic Center -Madahapola,"Clinic Center -Madahapola,Baddegama,Yapahuwa",,7.707573,80.507587,PKG0008201.01.291,,,null,,,null
6321,North Western,Kurunegala,275-Maeliya North,Clinic,Clinic Center -Maeliya,"Clinic Center -Maeliya,Maeliya North,Yapahuwa",,7.741917,80.41887,PKG0008201.01.292,,,null,,,null
6322,North Western,Kurunegala,40-Mahamithawa,Clinic,Clinic Center -Mahamithawa,"Clinic Center -,Mahamithawa,Nikaweratiya",,7.850542,80.075662,PKG0008201.01.119,,,null,,,null
6323,North Western,Kurunegala,225-Mahinpitiya,Clinic,Clinic Center -Mahenpitiya,"Clinic Center -Mahenpitiya,Mahinpitiya,Kuliyapitiya",,7.445323,80.008717,PKG0008201.01.139,,,null,,,null
6324,North Western,Kurunegala,375-Maholawa,Clinic,Clinic Center -Maholowa,"Clinic Center -Maholawa,Katugampola",,7.324673,80.057787,PKG0008201.01.259,,,null,,,null
6325,North Western,Kurunegala,225-Kosgaha Ela,Clinic,Clinic Center -Makulpotha,"Clinic Center -Makulpotha,Kosgaha Ela,Yapahuwa",,7.744648,80.451138,PKG0008201.01.293,,,null,,,null
6326,North Western,Kurunegala,435-Malgamuwa,Clinic,Clinic Center -Malagamuwa,"Clinic Center -Malgamuwa,Katugampola",,7.33362,80.12172,PKG0008201.01.260,,,null,,,null
6327,North Western,Kurunegala,95-Diggalagedara,Clinic,Clinic Center -Manndapola,"Clinic Center -Manndapola,Diggalagedara,Panduwasnuwara",,7.62467,80.108158,PKG0008201.01.245,,,null,,,null
6328,North Western,Kurunegala,100-Kanduboda,Clinic,Clinic Center -Mayakadawara,"Clinic Center -Mayakadawara,Kanduboda,Panduwasnuwara",,7.570523,80.498623,PKG0008201.01.246,,,null,,,null
6329,North Western,Kurunegala,230-Meddepola Ihala,Clinic,Clinic Center -Meddepola,"Clinic Center -Meddepola,Meddepola Ihala,Katugampola",,7.354493,80.111,PKG0008201.01.261,,,null,,,null
6330,North Western,Kurunegala,155-Meegaswewa,Clinic,Clinic Center -Meegasswewa,"Clinic Center -Meegaswewa,Yapahuwa",,7.802617,80.375033,PKG0008201.01.294,,,null,,,null
6331,North Western,Kurunegala,185-Wetehepitiya,Clinic,Clinic Center -Mohothawagoda,"Clinic Center -Mohothawagoda,Wetehepitiya,Panduwasnuwara",,7.513253,80.111687,PKG0008201.01.262,,,null,,,null
6332,North Western,Kurunegala,280-Akarawatta,Clinic,Clinic Center -Moonamaldeniya,"Clinic Center -Moonamaldeniya,Akarawatta,Panduwasnuwara",,7.549168,80.072202,PKG0008201.01.247,,,null,,,null
6333,North Western,Kurunegala,65-Mummana,Clinic,Clinic Center -Mummana,"Clinic Center -Mummana,Katugampola",,7.39653,80.134647,PKG0008201.01.263,,,null,,,null
6334,North Western,Kurunegala,195-Kanoyaya,Clinic,Clinic Center -Muwanhelaya,"Clinic Center -Muwanhelaya,Kanoyaya,Panduwasnuwara",,7.506787,80.145202,PKG0008201.01.248,,,null,,,null
6335,North Western,Kurunegala,100-Niraliyadda,Clinic,Clinic Center -Nammuwawa,"Clinic Center -Nammuwawa,Niraliyadda,Nikaweratiya",,7.731147,80.030397,PKG0008201.01.120,,,null,,,null
6336,North Western,Kurunegala,90-Narangoda South,Clinic,Clinic Center -Narangoda,"Clinic Center -Narangoda South,Katugampola",,7.370068,80.080285,PKG0008201.01.264,,,null,,,null
6337,North Western,Kurunegala,130-Yayamulla,Clinic,Clinic Center -Nedalagamuwa,"Clinic Center -Nedalagamuwa,Yayamulla,Katugampola",,7.394995,80.007055,PKG0008201.01.265,,,null,,,null
6338,North Western,Kurunegala,55-Nikawewa,Clinic,Clinic Center -Nikawawa,"Clinic Center -Nikawewa,Galgamuwa",,7.88132,80.41558,PKG0008201.01.295,,,null,,,null
6339,North Western,Kurunegala,55-Meewellewa,Clinic,Clinic Center -Nikawewa,"Clinic Center -Nikawewa,Meewellewa,Nikaweratiya",,7.863203,80.138165,PKG0008201.01.121,,,null,,,null
6340,North Western,Kurunegala,100-Part of Kuliyapitiya,Clinic,Clinic Center -Pallapitiya,"Clinic Center -Pallapitiya,Part of Kuliyapitiya ,Kuliyapitiya",,7.474832,80.042575,PKG0008201.01.140,,,null,,,null
6341,North Western,Kurunegala,10-Palugolla Track 10 B,Clinic,Clinic Center -Palugolla,"Clinic Center -Palugolla Track 10 B,Nikaweratiya",,7.940163,80.121657,PKG0008201.01.122,,,null,,,null
6342,North Western,Kurunegala,385-Badabedda,Clinic,Clinic Center -Pannala,"Clinic Center -Pannala,Badabedda,Katugampola",,7.327055,80.023173,PKG0008201.01.266,,,null,,,null
6343,North Western,Kurunegala,150-Kandepola,Clinic,Clinic Center -Pannare,"Clinic Center -Pannare,Kandepola,Katugampola",,7.389188,79.933708,PKG0008201.01.267,,,null,,,null
6344,North Western,Kurunegala,305-Keralankadawala,Clinic,Clinic Center -Pansiyagama,"Clinic Center -Pansiyagama,Keralankadawala,Yapahuwa",,7.7365,80.498623,PKG0008201.01.296,,,null,,,null
6345,North Western,Kurunegala,240-Jayasiripura,Clinic,Clinic Center -Pihimbiya,"Clinic Center -Pihimbiya,Jayasiripura,Panduwasnuwara",,7.576372,80.038107,PKG0008201.01.249,,,null,,,null
6346,North Western,Kurunegala,145-Polpithigama,Clinic,Clinic Center -Polpithigama,"Clinic Center -Polpithigama,Yapahuwa",,7.815548,80.404788,PKG0008201.01.297,,,null,,,null
6347,North Western,Kurunegala,130-Pothuwila,Clinic,Clinic Center -Pothuwila,"Clinic Center -Pothuwila,Yapahuwa",,7.830688,80.46566,PKG0008201.01.298,,,null,,,null
6348,North Western,Kurunegala,135-Kanogama,Clinic,Clinic Center -Radaliyagoda,"Clinic Center -Radaliyagoda,Kanogama,Panduwasnuwara",,7.547308,80.16608,PKG0008201.01.250,,,null,,,null
6349,North Western,Kurunegala,135-Raddalana,Clinic,Clinic Center -Raddalana,"Clinic Center -Raddalana,Katugampola",,7.373117,79.980302,PKG0008201.01.268,,,null,,,null
6350,North Western,Kurunegala,80-Rasnayakapura,Clinic,Clinic Center -Rassnayakapura,"Clinic Center -Rasnayakapura,Nikaweratiya",,7.776292,80.017712,PKG0008201.01.123,,,null,,,null
6351,North Western,Kurunegala,320-Makandura Pahala,Clinic,Clinic Center -Sandalankawa,"Clinic Center -Sandalankawa,Makandura Pahala,Katugampola",,7.812025,80.080482,PKG0008201.01.124,,,null,,,null
6352,North Western,Kurunegala,150-Mookalanyaya,Clinic,Clinic Center -Silvathanna,"Clinic Center -Silvathanna,Mookalanyaya,Kuliyapitiya",,7.48841,80.085342,PKG0008201.01.141,,,null,,,null
6353,North Western,Kurunegala,135-Subhasinghapura,Clinic,Clinic Center -Subasinghapura,"Clinic Center -Subhasinghapura,Nikaweratiya",,7.696627,79.9735,PKG0008201.01.125,,,null,,,null
6354,North Western,Kurunegala,195-Thalakolawewa,Clinic,Clinic Center -Thalakolawewa,"Clinic Center -Thalakolawewa,Yapahuwa",,7.799425,80.437128,PKG0008201.01.299,,,null,,,null
6355,North Western,Kurunegala,15-Thalawa,Clinic,Clinic Center -Thalawa,"Clinic Center -Thalawa,Galgamuwa",,7.938788,80.437635,PKG0008201.01.300,,,null,,,null
6356,North Western,Kurunegala,75-Kudarawaliya,Clinic,Clinic Center -Thambarambuwa,"Clinic Center -Thambarambuwa,Kudarawaliya,Nikaweratiya",,7.843915,80.108207,PKG0008201.01.126,,,null,,,null
6357,North Western,Kurunegala,35-Thelambugammana,Clinic,Clinic Center -Thelambugammana,"Clinic Center -Thelambugammana,Katugampola",,7.745343,80.059137,PKG0008201.01.127,,,null,,,null
6358,North Western,Kurunegala,140-Nagala,Clinic,Clinic Center -Thimbiriyawa,"Clinic Center -Thimbiriyawa,Nagala,Nikaweratiya",,7.826138,80.186203,PKG0008201.01.128,,,null,,,null
6359,North Western,Kurunegala,120-Nedalagamuwa North,Clinic,Clinic Center -Udugama,"Clinic Center -Udugama,Nedalagamuwa North,Katugampola",,7.405922,79.988497,PKG0008201.01.269,,,null,,,null
6360,North Western,Kurunegala,80-Ihala Weerambuwa,Clinic,Clinic Center -Weerambuwa,"Clinic Center -Weerambuwa,Ihala Weerambuwa,Kuliyapitiya",,7.465028,80.00452,PKG0008201.01.142,,,null,,,null
6361,North Western,Kurunegala,160-Welpalla,Clinic,Clinic Center -Welpalla,"Clinic Center -Welpalla,E:EKatugampola",,7.371038,79.965235,PKG0008201.01.270,,,null,,,null
6362,North Western,Kurunegala,315-Wetakeyawa,Clinic,Clinic Center -Wetakeyawa,"Clinic Center -Wetakeyawa,Katugampola",,7.319817,79.961775,PKG0008201.01.271,,,null,,,null
6363,North Western,Kurunegala,335-Wewagama,Clinic,Clinic Center -Wewagama,"Clinic Center -Wewagama,Kuliyapitiya",,7.42437,80.099352,PKG0008201.01.143,,,null,,,null
6364,North Western,Kurunegala,105-Madigepola,Clinic,Clinic Center -Yakwila ANC,"Clinic Center -Yakwila ANC,Madigepola,Katugampola",,7.380095,80.07761,PKG0008201.01.272,,,null,,,null
6365,North Western,Kurunegala,15-Moragolla,Clinic,Clinic Center-Moragolla,"Clinic Center-Moragolla,Panduwasnuwara",,7.588995,80.118495,PKG0008201.01.251,,,null,,,null
6366,North Western,Kurunegala,160-Hettipola,Divisional Hospital,Divisional Hospital-Hettipola,"Divisional Hospital-Hettipola,Panduwasnuwara",037229106,7.940163,80.121657,PKG0008367,Provincial Council,,,true,false,2018-08-23 10:52:32
6367,North Western,Kurunegala,15-Udugama,Divisional Hospital,Divisional Hospital-Kandanegedara,"Divisional Hospital-Kandanegedara,Udugama,Katugampola",0372285861,7.425425,80.115675,PKG0008375,,,,false,false,2018-08-24 10:49:06
6368,North Western,Kurunegala,60-Ilukhena,Divisional Hospital,Divisional Hospital-Kosshena,"Divisional Hospital-Kosshena,Ilukhena,Kuliyapitiya",,7.515288,80.001232,PKG0008540,,,null,,,null
6369,North Western,Kurunegala,5-Thumbulla,Divisional Hospital,Divisional Hospital-Kotawehera,"Divisional Hospital-Kotawehera ,Thumbulla,Nikaweratiya",,7.812607,80.081273,PKG0008557,Provincial Council,,,false,false,2018-08-23 12:15:09
6370,North Western,Kurunegala,195-Kanoyaya,Divisional Hospital,Divisional Hospital-Muwanhelaya,"Divisional Hospital-Muwanhelaya ,Kanoyaya,Panduwasnuwara",0373879360,7.373117,79.980302,PKG0008599,Provincial Council,,,true,true,2018-08-24 12:58:27
6371,North Western,Kurunegala,55-Nikawewa,Divisional Hospital,Divisional Hospital-Nikawawa,"Divisional Hospital-Nikawewa,Galgamuwa",0373975025,7.881581,80.41585,PKG0008417,Provincial Council,,,true,false,2018-08-24 11:30:58
6372,North Western,Kurunegala,145-Polpithigama,Divisional Hospital,Divisional Hospital-Polpithigama,"Divisional Hospital-Polpithigama ,Yapahuwa",0372273099,7.81564,80.404859,,Provincial Council,,,true,false,2018-08-24 12:43:04
6373,North Western,Kurunegala,320-Makandura Pahala,Divisional Hospital,Divisional Hospital-Sandalankawa,"Divisional Hospital-Sandalankawa ,Makandura Pahala,Katugampola",0312299661,7.320978,79.974088,PKG0008326,,,,true,false,2018-08-24 12:19:39
6374,North Western,Kurunegala,125-Hidogama,Divisional Hospital,Divisonal Hospital-Maha Girilla,"Divisonal Hospital-Maha Girilla ,Hidogama,Nikaweratiya",,7.410825,80.060048,PKG0008565,,,null,,,null
6375,North Western,Kurunegala,260-Elabadagama North,MOH Office,MOH Office - Elabadagama (Pannala),"MOH Office - Elabadagama (Pannala),Elabadagama North,Katugampola",372246063,7.3607,80.033435,PKG0009449,,,null,,,null
6377,North Western,Kurunegala,165-Dolahamuna,MOH Office,MOH Office - Hettipola(Paduwasnuwara) (West),"MOH Office - Hettipola (West),Dolahamuna,Panduwasnuwara",372291114,7.605333,80.077438,PKG0009423,Provincial Council,,,false,false,2018-08-24 01:25:48
6378,North Western,Kurunegala,5-Thumbulla,MOH Office,MOH Office - Kotawehera,"MOH Office - Kotawehera ,Thumbulla,Nikaweratiya",373971464,7.812018,80.080487,PKG0009316,Provincial Council,,,false,true,2018-08-23 11:33:49
6379,North Western,Kurunegala,215-Dandagamuwa West,MOH Office,MOH Office - Kuliyapitiya,"MOH Office - Kuliyapitiya,Dandagamuwa West,Kuliyapitiya",372281278,7.460685,80.021947,,Provincial Council,,,false,true,2018-08-22 01:38:46
6380,North Western,Kurunegala,145-Polpithigama,MOH Office,MOH Office - Polpithigama,"MOH Office - Polpithigama,Yapahuwa",372275258,7.809905,80.403511,PKG0009464,,,null,,,null
6381,North Western,Kurunegala,135-Bandara Koswatta,PMCU,PMCU-Bandarakosswatta,"PMCU-Bandara Koswatta,Panduwasnuwara",,7.608975,80.167058,PKG0008672,,,null,,,null
6382,North Western,Kurunegala,20-Ganegama,PMCU,PMCU-Dothella,"PMCU-Dothella,Ganegama,Panduwasnuwara",037-3617761,7.62467,80.108158,PKG0008789,Provincial Council,,,true,false,2018-08-22 04:49:44
6383,North Western,Kurunegala,260-Elabadagama North,PMCU,PMCU-Elabadagama,"PMCU-Elabadagama North,Katugampola",,7.502508,80.030342,PKG0008797,Provincial Council,,,true,true,2018-08-22 03:09:00
6384,North Western,Kurunegala,130-Kadigawa Track 3,PMCU,PMCU-Kadigawa,"PMCU-,Kadigawa Track 3,Nikaweratiya",,7.506787,80.145202,PKG0008854,,,null,,,null
6385,North Western,Kurunegala,30-Kelegama,PMCU,PMCU-Kalegama,"PMCU-Kelegama,Nikaweratiya",037-3619161,7.465028,80.00452,PKG0008870,Provincial Council,,,true,false,2018-08-22 04:15:48
6386,North Western,Kurunegala,270-Wanduressa,PMCU,PMCU-Kalugalla,"PMCU-Kalugalla,Wanduressa,Yapahuwa",,7.729468,80.37862,PKG0008888,,,null,,,null
6387,North Western,Kurunegala,55-Ranorawa,PMCU,PMCU-Kolambagama,"PMCU-Kolambagama,Ranorawa,Panduwasnuwara",0372057561,7.370068,80.080285,PKG0008920,Provincial Council,,,true,true,2018-08-23 11:33:51
6388,North Western,Kurunegala,80-Beddegama,PMCU,PMCU-Kossdeniya,"PMCU-Kossdeniya ,Beddegama,Panduwasnuwara",,7.549168,80.072202,PKG0008938,,,null,,,null
6389,North Western,Kurunegala,395-Baddegama,PMCU,PMCU-Madahapola,"PMCU-Madahapola,Baddegama,Yapahuwa",,7.707573,80.507587,PKG0008961,Provincial Council,,,false,true,2018-08-22 03:44:52
6390,North Western,Kurunegala,225-Kosgaha Ela,PMCU,PMCU-Makulpotha,"PMCU-Makulpotha,Kosgaha Ela,Yapahuwa",037-3615305,7.74465,80.451138,PKG0008979,,,,true,false,2018-08-23 11:27:02
6391,North Western,Kurunegala,185-Wetehepitiya,PMCU,PMCU-Mohothawagoda,"PMCU-Mohothawagoda,Wetehepitiya,Panduwasnuwara",037-3617861,7.809743,80.403698,PKG0009019,Provincial Council,,,true,false,2018-08-22 04:12:52
6392,North Western,Kurunegala,280-Akarawatta,PMCU,PMCU-Moonamaldeniya,"PMCU-Moonamaldeniya,Akarawatta,Panduwasnuwara",037-2291537,7.741917,80.41887,PKG0009027,Provincial Council,,,true,false,2018-08-23 11:41:17
6393,North Western,Kurunegala,130-Pothuwila,PMCU,PMCU-Pothuwila,"PMCU-Pothuwila,Yapahuwa",037-3619461,7.460685,80.021947,PKG0009068,,,,true,true,2018-08-23 10:40:49
6394,North Western,Kurunegala,80-Rasnayakapura,PMCU,PMCU-Rassnayakapura,"PMCU-Rasnayakapura,Nikaweratiya",,7.77639,80.017584,PKG0009076,,,null,,,null
6395,North Western,Kurunegala,15-Thalawa,PMCU,PMCU-Thalawa,"PMCU-Thalawa,Galgamuwa",037-3618461,7.938788,80.437635,PKG0009118,,,,true,true,2018-08-23 10:45:41
6396,North Western,Kurunegala,335-Wewagama,PMCU,PMCU-Wewagama,"PMCU-Wewagama,Kuliyapitiya",,7.47541,80.011297,PKG0009217,,,null,,,null
6397,Uva,Badulla,,MOH Office,MOH Office Bandarawela,"MOH Office,Helamuduna , Bandarawela",057-2222278,6.841303,80.984709,PBD0003780,Provincial Council,,,false,true,2018-08-21 04:08:09
6398,Uva,Badulla,,Divisional Hospital,Divisional Hospital Bandarawela,"Divisional Hospital ,Helamuduna , Bandarawela",057- 2222261,6.839578,80.984415,PBD0003178,Provincial Council,,,true,false,2018-08-22 12:07:02
6399,Uva,Badulla,,Clinic,Estate Clinic Aislaby,,,6.867181,80.97959,PBD0003137.01.14,,,null,,,null
6400,Uva,Badulla,,Clinic,Bindunuwewa Clinic Centre,,,6.84606,80.996255,PBD0003137.01.15,,,null,,,null
6401,Uva,Badulla,,Clinic,kebillewela North Clinic Centre,"kebillewela North, Bandarawela",,6.835861,80.993379,PBD0003137.01.16,,,null,,,null
6402,Uva,Badulla,,Clinic,Kinigama Clinic Centre,"Kinigama, Bandarawela",,6.830838,81.003215,PBD0003137.01.17,,,null,,,null
6403,Uva,Badulla,,Clinic,Makulella Clinic Centre,,,6.840191,81.027836,PBD0003137.01.18,,,null,,,null
6404,Uva,Badulla,,Clinic,Bambaragama Clinic Centre,,,6.820938,81.046263,PBD0003137.01.19,,,null,,,null
6405,Uva,Badulla,,PMCU,PMCU - Liyangahaweala,"PMCU,Liyangahawela , Bandarawela",,6.81533,81.026885,PBD0003699,Provincial Council,,,true,false,2018-08-22 02:02:37
6406,Uva,Badulla,,Clinic,Estate Clinic Liyangahawela,,,6.804773,81.036176,PBD0003137.01.20,,,null,,,null
6407,Uva,Badulla,,Clinic,Estate Clinic Creig,,,6.81854,81.015423,PBD0003137.01.21,,,null,,,null
6408,Uva,Badulla,,Clinic,Estate Clinic Nayabedda,,,6.809696,81.000518,PBD0003137.01.22,,,null,,,null
6409,Uva,Badulla,,Clinic,Kebillewela South Clinic Centre,,,6.823513,80.996676,PBD0003137.01.23,,,null,,,null
6410,Uva,Badulla,,Clinic,Mahaulpotha Clinic Centre,Community Centre,,6.824221,81.002766,PBD0003137.01.24,,,null,,,null
6411,Uva,Badulla,,Clinic,Inikambedda Clinic Centre,,,6.823148,80.990458,PBD0003137.01.25,,,null,,,null
6412,Uva,Badulla,,Clinic,Gonamotawa Estate Clinic,,,6.801819,80.986108,PBD0003137.01.26,,,null,,,null
6413,Uva,Badulla,,Clinic,Karagahawela Clinic Centre,,,6.813425,80.985925,PBD0003137.01.27,,,null,,,null
6414,Uva,Badulla,,Clinic,Diganthenna Clinic Centre,,,6.855119,80.968358,PBD0003137.01.28,,,null,,,null
6415,Uva,Badulla,,MOH Office,MOH Office Rideemaliyadda,"MOH Office,Rideemaliyadda, Uraniya..",055-2268108,7.23675,81.107836,PBD0003897,Provincial Council,,,false,true,2018-08-22 08:33:20
6416,Uva,Badulla,,Divisional Hospital,Divisional Hospital Uraniya,"Divisional Hospital,Uraniya",055-2268191,7.236188,81.107891,PBD0003251,Provincial Council,,,true,false,2018-08-22 02:17:54
6417,Uva,Badulla,,Clinic,Aluketiyawa Clinic Centre,,,7.292828,81.109135,PBD0003137.01.195,,,null,,,null
6418,Uva,Badulla,,PMCU,PMCU Uvathissapura,"PMCU,Uva Tissapura, Mapakadawewa,",055-3591450,7.308253,81.092175,PBD0003764,Provincial Council,,,true,false,2018-08-22 03:06:10
6419,Uva,Badulla,,Clinic,Keselpotha Clinic Centre,,,7.337691,81.089408,PBD0003137.01.196,,,null,,,null
6420,Uva,Badulla,,Clinic,Welampele Clinic Centre,,,7.369176,81.070513,PBD0003137.01.197,,,null,,,null
6421,Uva,Badulla,,Clinic,Kandubeddda Clinic Centre,,,7.3478,81.160845,PBD0003137.01.198,,,null,,,null
6422,Uva,Badulla,,Clinic,Serana Clinic Centre,Communuty Centre,,7.352868,81.049203,PBD0003137.01.199,,,null,,,null
6423,Uva,Badulla,,Clinic,Arawaththa Clinic Centre,,,7.315465,81.05139,PBD0003137.01.200,,,null,,,null
6424,Uva,Badulla,,Clinic,Gemunupura /Senevigama Clinic Centre,Communuty Centre,,7.319118,81.05851,PBD0003137.01.201,,,null,,,null
6425,Uva,Badulla,,Clinic,Kuruvithenna Clinic Centre,,,7.216673,81.060333,PBD0003137.01.202,,,null,,,null
6426,Uva,Badulla,,Clinic,Araawa Clinic Centre,,,7.162441,81.084908,PBD0003137.01.203,,,null,,,null
6427,Uva,Badulla,,Clinic,Mahalunuka Clinic Centre,,,7.255294,81.146316,PBD0003137.01.204,,,null,,,null
